RULE_NAME,RULE_STATUS,SOURCE_ZONE,SOURCE_IP,SOURCE_GROUP_ADDRESS,DESTINATION_ZONE,DESTINATION_IP,DESTINATION_GROUP_ADDRESS,URL_CATEGORY,SERVICE,ACTION	
ITSO-Vulnerability-Scanning,false;,null,[ NG-PC-RDULDULAO_192.168.60.62 NG-PC-RDuldulao_172.16.18.141 ];,null,null,null,null,null,null,allow;
Inside_Interface_port8-APPS_BANCS_Rule-1,false;,null,[ COMMS-REP_PROD1_BANCs-V6_172.16.87.4 COMMS-REP_PROD2_BANCs-V6_172.16.87.5 HTTP_PROD1_BANCS_172.16.9.4 HTTP_PROD2_BANCS_172.16.9.5 MKT-PC-DRicanor_172.16.10.5 MKT-PC-FPacardo_172.16.10.6 MKT-PC-MATan_172.16.5.35 MKT-TCS-DESKTOP-UAT_172.16.10.25 MKT-TCS-DESKTOP-UAT_172.16.10.26 MKT-TCS-DESKTOP-UAT_172.16.10.30 MKT-TCS_172.16.10.36 MKT-TCS_172.16.10.37 MKT-TCS_172.16.10.38 NG-DCC-TERMINAL-3_172.16.18.16 NG-DCC-TERMINAL-4_172.16.18.15 NG-PC-DCCMonitor3_172.16.0.54 NG-PC-DCCMonitor4_172.16.0.53 NG-PC-LLORICO_192.168.10.70 NG-PC-Network-ADMIN_172.16.12.129 V6-WEBSERVER-NODE1_172.16.7.4 V6-WEBSERVER-NODE2_172.16.7.5 ];,[ Group-MKT-DCC-Team ];,[ APPS_BANCS ];,[ APP-SERVER-NODE2_172.16.86.10 APPS_PROD1_BANCs-V6_172.16.86.2 APPS_PROD2_BANCS-V6_172.16.86.3 V6-APP-SERVER-VIP1_172.16.86.11 V6-APP-SERVER-VIP2_172.16.86.12 ];,null,null,[ HTTP SSH TCP-UDP_6001-6004 TCP_8080 ];,allow;
Inside_Interface_port8-APPS_BANCS_Rule-10,false;,null,null,[ GROUP-INTERNAL-NETWORK Group-Server-Team VTR-DRSEAT-ASM VTR-DRSEAT-ESG ];,[ APPS_BANCS ];,null,[ Group-APPS_BANCS-V6 ];,null,[ SSH TCP-UDP-8001 ];,allow;
Inside_Interface_port8-APPS_BANCS_Rule-11,false;,null,null,[ Azure-VM-Network ];,[ APPS_BANCS ];,[ APPS_VIP1_BANCS-V6_172.16.86.4 APPS_VIP4_BANCS-V6_172.16.86.7 ];,null,null,[ HTTP HTTPS ];,allow;
Inside_Interface_port8-APPS_BANCS_Rule-12,false;,null,null,[ Azure-VM-Network ];,[ APPS_BANCS ];,[ APPS_VIP1_BANCS-V6_172.16.86.4 ];,null,null,[ TCP-UDP_7001 ];,allow;
Inside_Interface_port8-APPS_BANCS_Rule-13,false;,null,[ MKT-TCS-Laptop_172.16.10.12 NG-PC-JSEVILLO_192.168.10.71 NG-PC-LLorico_172.16.12.74 ];,null,[ APPS_BANCS ];,[ APPS_VIP1_BANCS-V6_172.16.86.4 APPS_VIP4_BANCS-V6_172.16.86.7 ];,null,null,[ TCP-UDP-8001 TCP-UDP_7001 ];,allow;
Inside_Interface_port8-APPS_BANCS_Rule-14,false;,null,[ NG-New-V6-Reports-Server_172.16.87.11 NG-New-V6-Reports-Server_172.16.87.12 ];,[ Group-COMMS-REP_BANCS-V6-CPFW ];,[ APPS_BANCS ];,[ APPS_VIP5_BANCS-V6_172.16.86.8 APPS_VIP6_BANCS-V6_172.16.86.9 ];,[ Group-APPS_BANCS-V6 ];,null,[ NFS-RHEL SSH TCP-UDP_7001-7004 TCP-UDP_8003-8004 ];,allow;
Inside_Interface_port8-APPS_BANCS_Rule-15,false;,null,[ MKT-PC-RNDuldulao_172.16.10.19 ];,null,[ APPS_BANCS ];,null,null,null,null,allow;
Inside_Interface_port8-APPS_BANCS_Rule-16,false;,null,null,null,[ APPS_BANCS ];,null,null,null,[ PING ];,allow;
Inside_Interface_port8-APPS_BANCS_Rule-2,false;,null,null,null,[ APPS_BANCS ];,[ V6-APP-SERVER-VIP1_172.16.86.11 V6-APP-SERVER-VIP2_172.16.86.12 ];,null,null,[ HTTP TCP-UDP_6001-6004 ];,allow;
Inside_Interface_port8-APPS_BANCS_Rule-3,false;,null,[ NG-New-V6-Reports-Server_172.16.87.11 NG-New-V6-Reports-Server_172.16.87.12 ];,null,[ APPS_BANCS ];,[ APPS_PROD1_BANCs-V6_172.16.86.2 APPS_PROD2_BANCS-V6_172.16.86.3 ];,null,null,[ Bancs_New_Report_Server_TCP Bancs_New_Report_Server_UDP NFS-RHEL ];,allow;
Inside_Interface_port8-APPS_BANCS_Rule-4,false;,null,[ NG-DCC-TERMINAL-3_172.16.18.16 NG-DCC-TERMINAL-4_172.16.18.15 NG-PC-DCCMonitor1_172.16.0.58 NG-PC-DCCMonitor2_172.16.0.5 NG-PC-DCCMonitor3_172.16.0.54 NG-PC-DCCMonitor4_172.16.0.53 NG-PC-DCCMonitor7_172.16.0.83 ];,[ Group-MKT-DCC-Team VTR-DRSEAT-DCC ];,[ APPS_BANCS ];,null,[ Group-APPS_BANCS-V6 ];,null,[ TCP-UDP_7001 ];,allow;
Inside_Interface_port8-APPS_BANCS_Rule-5,true;,null,[ VTR-JumpBox-DR_172.16.133.7 ];,null,[ APPS_BANCS ];,null,null,null,[ SSH ];,allow;
Inside_Interface_port8-APPS_BANCS_Rule-6,false;,null,[ MKT-PC-DRicanor_172.16.10.5 MKT-PC-ECastro_172.16.5.4 MKT-TCS-DESKTOP-UAT_172.16.10.25 MKT-TCS-DESKTOP-UAT_172.16.10.26 MKT-TCS-DESKTOP-UAT_172.16.10.30 MKT-TCS-Laptop_172.16.10.12 MKT-TCS_172.16.10.36 MKT-TCS_172.16.10.37 MKT-TCS_172.16.10.38 ];,[ Azure-VM-Network Group-MKT-ASM-Team Group-MKT-DCC-Team NG-PC-ASM-GRP-Temporary NG-PC-TCS-Group-Temporary VTR-DRSEAT-DCC ];,[ APPS_BANCS ];,[ APPS_PROD1_BANCs-V6_172.16.86.2 APPS_PROD2_BANCS-V6_172.16.86.3 APPS_VIP1_BANCS-V6_172.16.86.4 ];,null,null,[ SSH ];,allow;
Inside_Interface_port8-APPS_BANCS_Rule-7,false;,null,[ NG-DCC-TERMINAL-3_172.16.18.16 NG-DCC-TERMINAL-4_172.16.18.15 NG-PC-DCCMonitor1_172.16.0.58 NG-PC-DCCMonitor2_172.16.0.5 NG-PC-DCCMonitor3_172.16.0.54 NG-PC-DCCMonitor4_172.16.0.53 NG-PC-DCCMonitor7_172.16.0.83 ];,[ Azure-VM-Network Group-MKT-DCC-Team VTR-DRSEAT-DCC ];,[ APPS_BANCS ];,[ APPS_VIP4_BANCS-V6_172.16.86.7 ];,null,null,[ TCP-UDP-8001 ];,allow;
Inside_Interface_port8-APPS_BANCS_Rule-8,false;,null,[ HTTP_PROD1_BANCS_172.16.9.4 HTTP_PROD2_BANCS_172.16.9.5 ];,null,[ APPS_BANCS ];,[ APPS_VIP2_BANCS-V6_172.16.86.5 APPS_VIP3_BANCS-V6_172.16.86.6 ];,null,null,[ TCP_7003 TCP_7004 ];,allow;
Inside_Interface_port8-APPS_BANCS_Rule-9,false;,null,[ HTTP_PROD1_BANCS_172.16.9.4 HTTP_PROD2_BANCS_172.16.9.5 ];,null,[ APPS_BANCS ];,[ APPS_VIP5_BANCS-V6_172.16.86.8 APPS_VIP6_BANCS-V6_172.16.86.9 ];,null,null,[ TCP-UDP_8003-8004 ];,allow;
Inside_Interface_port8-APPS_CLEAR_Rule-1,true;,null,[ MKT-SERVICE-DELIVERY_172.16.5.32 NG-NetworkTeam-Subnet_192.168.10.0 NG-User_VLAN_172.16.12.0 NG-VLAN_20_Network VTR-Client_VLAN_172.16.6.0 ];,[ Group-CLIENT-Network Group-MKT-DCC-Team Group-MKT-Server-Team VTR-DRSEAT-DCC VTR-DRSEAT-ESG ];,[ APPS_CLEAR ];,null,[ Group-MQ_PDSClear ];,null,[ HTTP HTTPS SSH WAS_WEB ];,allow;
Inside_Interface_port8-APPS_CLEAR_Rule-10,false;,null,[ Integration-Box_PROD1_Trade_172.16.7.214 Integration-Box_PROD2_Trade_172.16.7.215 VTR-BANCS-IntegrationServer_172.16.106.7 VTR-CAAC-DB-PROD_172.30.1.19 ];,null,[ APPS_CLEAR ];,null,[ Group-App-NewPDSClear ];,null,[ SSH ];,allow;
Inside_Interface_port8-APPS_CLEAR_Rule-11,false;,null,null,[ Azure-VM-Network ];,[ APPS_CLEAR ];,[ APP_PROD1_PDSClear_172.16.105.10 APP_PROD2_PDSClear_172.16.105.11 ];,null,null,[ FTP HTTP HTTPS SSH ];,allow;
Inside_Interface_port8-APPS_CLEAR_Rule-12,false;,null,[ MKT-PC-RNDuldulao_172.16.10.19 ];,null,[ APPS_CLEAR ];,null,null,null,null,allow;
Inside_Interface_port8-APPS_CLEAR_Rule-13,false;,null,[ MKT-PC-ASagmaquen_172.16.10.148 MKT-PC-BCuarentas_172.16.10.150 ];,null,[ APPS_CLEAR ];,[ APP_PROD1_PDSClear_172.16.105.10 ];,null,null,[ HTTP HTTPS ];,allow;
Inside_Interface_port8-APPS_CLEAR_Rule-2,false;,null,[ WEB_PROD1_NEWPDSClear_172.16.7.231 WEB_PROD2_NEWPDSClear_172.16.7.232 ];,null,[ APPS_CLEAR ];,[ APP_PROD1_PDSClear_172.16.105.10 APP_PROD2_PDSClear_172.16.105.11 ];,null,null,[ HTTP SSH TCP-UDP_8000 ];,allow;
Inside_Interface_port8-APPS_CLEAR_Rule-3,true;,null,[ VTR-JumpBox-DR_172.16.133.7 ];,null,[ APPS_CLEAR ];,null,null,null,[ SSH ];,allow;
Inside_Interface_port8-APPS_CLEAR_Rule-4,true;,null,null,[ Group-CAST-IRON_PDSClear-CPFW ];,[ APPS_CLEAR ];,null,[ Group-WAS_PDSClear ];,null,[ SSH ];,allow;
Inside_Interface_port8-APPS_CLEAR_Rule-5,false;,null,[ MKT-PC-DRicanor_172.16.10.5 MKT-PC-ECastro_172.16.5.4 MKT-PC-MOrellana_172.16.5.37 NG-PC-LLORICO_192.168.10.70 NG-PC-Network-ADMIN_172.16.12.129 ];,[ Group-MKT-ASM-Team Group-MKT-DCC-Team Group-NG-DCC-Team VTR-DRSEAT-DCC ];,[ APPS_CLEAR ];,null,[ Group-App-NewPDSClear ];,null,[ HTTP SSH TCP-UDP_8000 ];,allow;
Inside_Interface_port8-APPS_CLEAR_Rule-6,false;,null,null,null,[ APPS_CLEAR ];,null,[ Group-App-NewPDSClear Group-MQ_PDSClear ];,null,[ PING ];,allow;
Inside_Interface_port8-APPS_CLEAR_Rule-7,true;,null,null,[ Group-NetworkMgmt Group-ServerMgmt ];,[ APPS_CLEAR ];,null,[ Group-MQ_PDSClear ];,null,null,allow;
Inside_Interface_port8-APPS_CLEAR_Rule-8,false;,null,null,[ Group-MKT-Server-Team Group-Server-Team VTR-DRSEAT-ESG ];,[ APPS_CLEAR ];,null,[ Group-App-NewPDSClear ];,null,[ SSH ];,allow;
Inside_Interface_port8-APPS_CLEAR_Rule-9,false;,null,[ MKT-PC-CHungria_172.16.5.30 ];,[ Group-MKT-SD-Team ];,[ APPS_CLEAR ];,null,[ Group-App-NewPDSClear ];,null,[ HTTP TCP-UDP_8000 ];,allow;
Inside_Interface_port8-APPS_WEB_BSP_Rule-1,false;,null,[ MKT-PC-ECastro_172.16.5.4 NG-DCC-TERMINAL-3_172.16.18.16 NG-DCC-TERMINAL-4_172.16.18.15 NG-PC-DCCMonitor3_172.16.0.54 NG-PC-DCCMonitor4_172.16.0.53 VTR-eCS-EQ-DB-TEST_172.16.7.69 ];,[ Group-MKT-ASM-Team Group-MKT-DCC-Team ];,[ APPS_WEB_BSP ];,[ SCCP-ISO-DB-PROD-1_172.16.123.17 SCCP-ISO-DB-PROD-2_172.16.123.18 ];,[ GROUP-SCCP-PROD Prod_Docker_Group ];,null,[ HTTP HTTPS RDP SSH ];,allow;
Inside_Interface_port8-APPS_WEB_BSP_Rule-10,false;,null,null,[ Group-NG-DCC-Team Group-Server-Team VTR-DRSEAT-ESG ];,[ APPS_WEB_BSP ];,null,[ GROUP-SCCP-PROD ];,null,[ FTP RDP SSH ];,allow;
Inside_Interface_port8-APPS_WEB_BSP_Rule-11,false;,null,[ COMMS-REP_DR_BANCs-V6-CPFW_172.16.97.2 VTR-New-V6-Reports-Server_172.16.97.3 VTR-eCS_EQ-DB-PROD_172.16.7.94 ];,null,[ APPS_WEB_BSP ];,null,[ GROUP-SCCP-PROD ];,null,[ FTP SSH ];,allow;
Inside_Interface_port8-APPS_WEB_BSP_Rule-12,true;,null,null,[ Group-DCC-Terminals_to_JumpHost ];,[ APPS_WEB_BSP ];,[ NG-JumpBox-PROD01_172.16.123.5 NG-JumpBox-PROD02_172.16.123.6 ];,null,null,[ SSH ];,allow;
Inside_Interface_port8-APPS_WEB_BSP_Rule-13,false;,null,[ CAAC_BACKUP_DB-WEB_172.16.9.9 CAAC_PROD-DB_172.32.1.127 NG-CAAC-WEB-PROD_172.16.9.7 VTR-CAAC-DB-PROD_172.30.1.19 VTR-CAAC-WEB-PROD_172.16.9.167 ];,null,[ APPS_WEB_BSP ];,null,[ Group-Gitlab_Servers ];,null,[ HTTP SSH TCP-UDP_8000 TCP_35084 TCP_8080 ];,allow;
Inside_Interface_port8-APPS_WEB_BSP_Rule-14,false;,null,[ VTR-Gitlab_DR_Server_172.16.133.13 ];,null,[ APPS_WEB_BSP ];,[ NG-Gitlab_Prod-Server_172.16.123.13 NG-Gitlab_Standby-Server_172.16.123.14 ];,null,null,[ SSH ];,allow;
Inside_Interface_port8-APPS_WEB_BSP_Rule-15,false;,null,[ APP_PDSClear_DR_172.16.107.10 Integration-Box_PROD1_Trade_172.16.7.214 Integration-Box_PROD2_Trade_172.16.7.215 Integration-Box_VIP_Trade_172.16.7.213 VTR-Trade-Integration-Server_172.16.106.10 ];,null,[ APPS_WEB_BSP ];,[ NG-Gitlab_Prod-Server_172.16.123.13 NG-Gitlab_Standby-Server_172.16.123.14 ];,null,null,[ HTTP SSH ];,allow;
Inside_Interface_port8-APPS_WEB_BSP_Rule-16,false;,null,null,[ Group-MKT-DB-Team VTR-DRSEAT-DB ];,[ APPS_WEB_BSP ];,[ NG-XStreamDB-Repository_172.16.123.19 ];,null,null,[ TCP_21965 UDP_21965 ];,allow;
Inside_Interface_port8-APPS_WEB_BSP_Rule-17,false;,null,null,null,[ APPS_WEB_BSP ];,[ NG-RADIUS-Server_172.16.123.26 ];,null,null,[ RADIUS TCP_1645 TCP_1812 UDP_1645 ];,allow;
Inside_Interface_port8-APPS_WEB_BSP_Rule-18,false;,null,[ MKT-PC-RNDuldulao_172.16.10.19 ];,[ Group_NG_RSA_Users ];,[ APPS_WEB_BSP ];,[ NG-RSA-Server_172.16.123.25 ];,null,null,[ HTTPS TCP-UDP_7004 ];,allow;
Inside_Interface_port8-APPS_WEB_BSP_Rule-19,true;,null,null,[ Group-FX-MP3-Server ];,[ APPS_WEB_BSP ];,null,[ GROUP-BSP-TOOLS_PROD ];,null,[ HTTP ];,allow;
Inside_Interface_port8-APPS_WEB_BSP_Rule-2,true;,null,[ MKT_PC_MREYES-172.16.10.27 ];,null,[ APPS_WEB_BSP ];,null,[ Prod_Docker_Group ];,null,[ SSH ];,allow;
Inside_Interface_port8-APPS_WEB_BSP_Rule-20,true;,null,[ VTR-JumpBox-DR_172.16.133.7 ];,null,[ APPS_WEB_BSP ];,null,null,null,[ SSH ];,allow;
Inside_Interface_port8-APPS_WEB_BSP_Rule-21,false;,null,[ MKT-PC-ABatuhan_172.16.10.54 MKT-PC-ENogales_172.16.10.53 NG-ECG-Terminal_172.16.12.55 NG-PC-ABatuhan_172.16.12.119 NG-PC-ENOGALES_192.168.10.72 NG-PC-ENogales_172.16.12.162 NG-PC-JBATUHAN_192.168.10.73 NG-PC-NetworkAdmin_172.16.12.60 NG-PC_WSANTOS_192.168.10.69 ];,null,[ APPS_WEB_BSP ];,[ NG-RSA-Server_172.16.123.25 ];,null,null,[ SSH TCP_7072 ];,allow;
Inside_Interface_port8-APPS_WEB_BSP_Rule-22,false;,null,null,[ Group-Network-Team ];,[ APPS_WEB_BSP ];,[ NG-RSA-Server_172.16.123.25 ];,null,null,[ HTTP HTTPS ];,allow;
Inside_Interface_port8-APPS_WEB_BSP_Rule-23,false;,null,[ NG-DAP-Bloomberg_DR_172.16.186.20 NG-DAP-Server-PROD_172.16.186.10 NG-DAP-Server-TEST-172.16.186.30 VTR-DAP-Server-DR_172.16.216.10 ];,null,[ APPS_WEB_BSP ];,[ NG-Gitlab_Prod-Server_172.16.123.13 ];,null,null,[ HTTP SSH ];,allow;
Inside_Interface_port8-APPS_WEB_BSP_Rule-24,false;,null,null,[ Group-MKT-DB-Team VTR-DRSEAT-DB ];,[ APPS_WEB_BSP ];,null,[ GROUP-SCCP-PROD ];,null,[ MYSQL RDP ];,allow;
Inside_Interface_port8-APPS_WEB_BSP_Rule-25,false;,null,[ NG-DCC-TERMINAL-3_172.16.18.16 NG-DCC-TERMINAL-4_172.16.18.15 NG-PC-DCCMonitor3_172.16.0.54 NG-PC-DCCMonitor4_172.16.0.53 VTR-BANCS-IntegrationServer_172.16.106.7 ];,[ Azure-VM-Network Group-MKT-ASM-Team Group-MKT-DCC-Team VTR-DRSEAT-DCC ];,[ APPS_WEB_BSP ];,[ NG-SCCP-TEMP_172.16.123.24 NG_SCCP_WIN_DR-172.16.123.16 SCCP-ISO-DB-PROD-2_172.16.123.18 ];,[ GROUP-SCCP-PROD ];,null,[ RDP ];,allow;
Inside_Interface_port8-APPS_WEB_BSP_Rule-26,false;,null,null,[ GROUP-SCCP-DR ];,[ APPS_WEB_BSP ];,[ NG-Gitlab_Prod-Server_172.16.123.13 ];,null,null,[ HTTP SSH ];,allow;
Inside_Interface_port8-APPS_WEB_BSP_Rule-27,false;,null,[ NG-PC-EAVILA_192.168.70.72 NG-PC-ECAPITO_192.168.70.71 NG-PC-JATAS_192.168.70.70 NG-PC-NLaurenciano_192.168.70.69 SCCP-ISO-DB-DR_172.16.133.17 VTR_SCCP_PRI_Server_172.16.133.22 VTR_SCCP_SEC_Server_172.16.133.23 ];,[ Group-MKT-ASM-Team ];,[ APPS_WEB_BSP ];,[ NG_SCCP_PRI_PROD_172.16.123.22 NG_SCCP_VIP_PROD_172.16.123.21 SCCP-ISO-DB-PROD-1_172.16.123.17 SCCP-ISO-DB-PROD-2_172.16.123.18 ];,null,null,[ MYSQL ];,allow;
Inside_Interface_port8-APPS_WEB_BSP_Rule-28,false;,null,[ NG-INTEGRATION-BOX01_PROD_BANCS_172.16.7.211 NG-INTEGRATION-BOX02_PROD_BANCS_172.16.7.212 NG-INTEGRATION-VIP_PROD_BANCS_172.16.7.210 VTR-BANCS-IntegrationServer_172.16.106.7 ];,null,[ APPS_WEB_BSP ];,[ NG-Gitlab_Prod-Server_172.16.123.13 NG-Gitlab_Standby-Server_172.16.123.14 NG-Gitlab_VIP_172.16.123.15 ];,null,null,[ HTTP SSH ];,allow;
Inside_Interface_port8-APPS_WEB_BSP_Rule-29,false;,null,[ MKT-PC-B-Lim_172.16.10.20 MKT-PC-FPacardo_172.16.10.6 MKT-PC-JAtas_172.16.10.58 MKT-PC-K-Penaflor_172.16.10.21 MKT-PC-NO-USER_172.16.10.5 MKT-SERVICE-DELIVERY_172.16.5.32 ];,[ GROUP-MKT-DEV-TEAM ];,[ APPS_WEB_BSP ];,[ NG-Gitlab_Prod-Server_172.16.123.13 NG-Gitlab_Standby-Server_172.16.123.14 ];,null,null,[ HTTP ];,allow;
Inside_Interface_port8-APPS_WEB_BSP_Rule-3,false;,null,null,[ Group-Server-Team VTR-DRSEAT-ESG ];,[ APPS_WEB_BSP ];,null,null,null,[ SSH ];,allow;
Inside_Interface_port8-APPS_WEB_BSP_Rule-30,false;,null,[ NG-NAS2_172.16.0.211 ];,null,[ APPS_WEB_BSP ];,[ NG_SCCP_VIP_PROD_172.16.123.21 ];,null,null,[ TCP-UDP_445 TCP_139 UDP_137 UDP_138 ];,allow;
Inside_Interface_port8-APPS_WEB_BSP_Rule-31,false;,null,null,[ Group-Server-Team VTR-DRSEAT-ESG ];,[ APPS_WEB_BSP ];,[ NG-LOG-Server_172.16.123.27 NG-RADIUS-Server_172.16.123.26 ];,null,null,[ RDP ];,allow;
Inside_Interface_port8-APPS_WEB_BSP_Rule-32,false;,null,[ NG-MicrosoftToolWKS_172.16.0.70 ];,null,[ APPS_WEB_BSP ];,[ NG-RADIUS-Server_172.16.123.26 ];,null,null,[ HTTP HTTPS MS-SQL SSH TCP-UDP_445 TCP_135-139 TCP_5985 TCP_5986 UDP_135-139 ];,allow;
Inside_Interface_port8-APPS_WEB_BSP_Rule-33,false;,null,null,[ NG-Group-Gitlab_Users ];,[ APPS_WEB_BSP ];,null,[ Group-Gitlab_Servers ];,null,[ HTTP SSH TCP-UDP_8000 TCP_35084 TCP_8080 ];,allow;
Inside_Interface_port8-APPS_WEB_BSP_Rule-34,false;,null,null,[ Group-SERVER-NEW-AD-DR ];,[ APPS_WEB_BSP ];,[ NG_SCCP_SEC_PROD_172.16.123.23 NG_SCCP_VIP_PROD_172.16.123.21 ];,null,null,[ Domain-Port-Services_TCP Domain-Port-Services_UDP Domain-RPC-Port-Services NTP SMTP TCP-UDP_1025-5000 TCP-UDP_53 TCP-UDP_88 TCP_5722 TCP_9389 UDP_138 UDP_2535 UDP_67 ];,allow;
Inside_Interface_port8-APPS_WEB_BSP_Rule-35,false;,null,null,[ Group-SERVER-NEW-AD-DR ];,[ APPS_WEB_BSP ];,[ NG-LOG-Server_172.16.123.27 NG-RADIUS-Server_172.16.123.26 ];,null,null,[ Domain-Port-Services_TCP Domain-Port-Services_UDP Domain-RPC-Port-Services NTP SMTP TCP-UDP_1025-5000 TCP-UDP_53 TCP-UDP_88 TCP_5722 TCP_9389 UDP_138 UDP_2535 UDP_67 ];,allow;
Inside_Interface_port8-APPS_WEB_BSP_Rule-36,false;,null,[ MKT-PC-RNDuldulao_172.16.10.19 ];,null,[ APPS_WEB_BSP ];,null,null,null,null,allow;
Inside_Interface_port8-APPS_WEB_BSP_Rule-37,false;,null,null,[ Group-MKT-ASM-Team ];,[ APPS_WEB_BSP ];,[ NG_SCCP_SEC_PROD_172.16.123.23 NG_SCCP_VIP_PROD_172.16.123.21 ];,null,null,[ MYSQL ];,allow;
Inside_Interface_port8-APPS_WEB_BSP_Rule-38,false;,null,null,[ GROUP-SCCP-DR ];,[ APPS_WEB_BSP ];,null,[ Prod_Docker_Group ];,null,[ HTTP HTTPS ];,allow;
Inside_Interface_port8-APPS_WEB_BSP_Rule-4,false;,null,null,null,[ APPS_WEB_BSP ];,null,null,null,[ PING ];,allow;
Inside_Interface_port8-APPS_WEB_BSP_Rule-5,false;,null,null,[ Group_Integration-Box_Trade ];,[ APPS_WEB_BSP ];,null,[ GROUP-BSP-TOOLS_PROD ];,null,[ HTTP SSH ];,allow;
Inside_Interface_port8-APPS_WEB_BSP_Rule-6,false;,null,null,[ Azure-VM-Network Group-MKT-DCC-Team Group-NG-DCC-Team VTR-DRSEAT-DCC ];,[ APPS_WEB_BSP ];,null,[ GROUP-BSP-TOOLS_PROD ];,null,[ HTTP SSH ];,allow;
Inside_Interface_port8-APPS_WEB_BSP_Rule-7,false;,null,null,[ Group-MKT-DB-Team Group-Network-Team Group-Server-Team ];,[ APPS_WEB_BSP ];,[ NG-RSA-Server_172.16.123.25 ];,null,null,[ TCP-UDP_7001-7004 ];,allow;
Inside_Interface_port8-APPS_WEB_BSP_Rule-8,false;,null,null,[ Group-MKT-DB-Team VTR-DRSEAT-DB ];,[ APPS_WEB_BSP ];,[ NG-BCP-FileServer_172.16.123.20 NG-XStreamDB-Repository_172.16.123.19 ];,null,null,[ InformixDB-Port MYSQL SSH ];,allow;
Inside_Interface_port8-APPS_WEB_BSP_Rule-9,false;,null,[ VTR-RSA-Server_172.16.133.25 ];,null,[ APPS_WEB_BSP ];,[ NG-RSA-Server_172.16.123.25 ];,null,null,null,allow;
Inside_Interface_port8-APPS_Wordpress_Rule-1,false;,null,null,[ Group_WEB_PDSWebsite ];,[ APPS_Wordpress ];,null,[ Group_APPS_PDSWebsite ];,null,[ TCP_81 ];,allow;
Inside_Interface_port8-APPS_Wordpress_Rule-10,false;,null,null,[ Azure-VM-Network ];,[ APPS_Wordpress ];,[ APPS_PROD1_PDSWebsite_172.16.121.11 APPS_PROD2_PDSWebsite_172.16.121.12 NG-iTOP_Prod-Server_172.16.121.20 ];,null,null,[ FTP SSH ];,allow;
Inside_Interface_port8-APPS_Wordpress_Rule-11,false;,null,[ MKT-PC-RNDuldulao_172.16.10.19 ];,null,[ APPS_Wordpress ];,null,null,null,null,allow;
Inside_Interface_port8-APPS_Wordpress_Rule-12,false;,null,null,[ Group-MKT-ASM-Team ];,[ APPS_Wordpress ];,[ NG-iTOP_Prod-Server_172.16.121.20 NG-iTOP_Prod-Standby-Server_172.16.121.21 ];,null,null,[ MYSQL ];,allow;
Inside_Interface_port8-APPS_Wordpress_Rule-13,false;,null,null,[ GROUP-MKT-DEV-TEAM ];,[ APPS_Wordpress ];,[ APPS_PROD1_PDSWebsite_172.16.121.11 APPS_PROD2_PDSWebsite_172.16.121.12 NG-iTOP_Prod-Server_172.16.121.20 ];,null,null,[ SSH ];,allow;
Inside_Interface_port8-APPS_Wordpress_Rule-2,false;,null,null,null,[ APPS_Wordpress ];,null,null,null,[ PING ];,allow;
Inside_Interface_port8-APPS_Wordpress_Rule-3,false;,null,[ NG-NetworkTeam-Subnet_192.168.10.0 NG-User_VLAN_172.16.12.0 NG-VLAN_20_Network VTR-Client_VLAN_172.16.6.0 ];,[ MKT-USER-VLANS PDS_DRSEAT_PDS_USERS ];,[ APPS_Wordpress ];,null,[ Group_APPS_PDSWebsite ];,null,null,allow;
Inside_Interface_port8-APPS_Wordpress_Rule-4,false;,null,[ MKT-PC-ECastro_172.16.5.4 ];,[ Group-MKT-ASM-Team Group-MKT-DCC-Team Group-NG-DCC-Team Group-Server-Team NG-PC-ASM-GRP-Temporary VTR-DRSEAT-DCC VTR-DRSEAT-ESG ];,[ APPS_Wordpress ];,null,null,null,[ SSH ];,allow;
Inside_Interface_port8-APPS_Wordpress_Rule-5,false;,null,[ NG-NetworkTeam-Subnet_192.168.10.0 NG-User_VLAN_172.16.12.0 NG-VLAN_20_Network VTR-Client_VLAN_172.16.6.0 ];,[ Azure-VM-Network Group-Server-Team MKT-USER-VLANS PDS_DRSEAT_PDS_USERS ];,[ APPS_Wordpress ];,[ NG-iTOP_Prod-Server_172.16.121.20 NG-iTOP_Prod-Standby-Server_172.16.121.21 ];,null,null,[ HTTP HTTPS ];,allow;
Inside_Interface_port8-APPS_Wordpress_Rule-6,false;,null,null,[ Group-MKT-DB-Team VTR-DRSEAT-DB ];,[ APPS_Wordpress ];,[ NG-iTOP_Prod-Server_172.16.121.20 NG-iTOP_Prod-Standby-Server_172.16.121.21 ];,null,null,[ SSH TCP_3306 ];,allow;
Inside_Interface_port8-APPS_Wordpress_Rule-7,false;,null,[ VTR-iTOP_Prod-DR-Server_172.16.131.20 ];,null,[ APPS_Wordpress ];,[ NG-iTOP_Prod-Server_172.16.121.20 NG-iTOP_Prod-Standby-Server_172.16.121.21 ];,null,null,[ HTTP SSH TCP-UDP_8000 TCP_25 TCP_3306 TCP_35084 TCP_8080 ];,allow;
Inside_Interface_port8-APPS_Wordpress_Rule-8,false;,null,[ MKT-RDP/BCP_Group_IP_Range ];,null,[ APPS_Wordpress ];,[ NG-iTOP_Prod-Server_172.16.121.20 ];,null,null,[ HTTP ];,allow;
